,variable_url,title
123,https://www.data.go.kr/data/15100377/fileData.do,부산광역시 강서구_코로나19 월별 확진자 현황
124,https://www.data.go.kr/data/15062065/fileData.do,부산광역시_수어통역센터
125,https://www.data.go.kr/data/15055968/fileData.do,대구광역시_공공체육시설 현황
126,https://www.data.go.kr/data/15007780/fileData.do,부산광역시_동래구_사회적기업
127,https://www.data.go.kr/data/15048983/fileData.do,창업진흥원_메이커스페이스 주관기관 정보
128,https://www.data.go.kr/data/15068750/fileData.do,고용노동부_근로자파견사업체 현황
129,https://www.data.go.kr/data/15037535/fileData.do,창업진흥원_재도전성공패키지 지원사업 주관기관 현황
130,https://www.data.go.kr/data/15086313/fileData.do,환경부 한강홍수통제소_홍수예보_표준유역 AWS 강수량
131,https://www.data.go.kr/data/15086318/fileData.do,환경부 한강홍수통제소_홍수예보_수리모형조위자료
132,https://www.data.go.kr/data/15036624/fileData.do,경기도 김포시_아파트
133,https://www.data.go.kr/data/15100377/fileData.do,부산광역시 강서구_코로나19 월별 확진자 현황
134,https://www.data.go.kr/data/15062065/fileData.do,부산광역시_수어통역센터
135,https://www.data.go.kr/data/15055968/fileData.do,대구광역시_공공체육시설 현황
136,https://www.data.go.kr/data/15007780/fileData.do,부산광역시_동래구_사회적기업
137,https://www.data.go.kr/data/15048983/fileData.do,창업진흥원_메이커스페이스 주관기관 정보
138,https://www.data.go.kr/data/15068750/fileData.do,고용노동부_근로자파견사업체 현황
139,https://www.data.go.kr/data/15037535/fileData.do,창업진흥원_재도전성공패키지 지원사업 주관기관 현황
140,https://www.data.go.kr/data/15086313/fileData.do,환경부 한강홍수통제소_홍수예보_표준유역 AWS 강수량
141,https://www.data.go.kr/data/15086318/fileData.do,환경부 한강홍수통제소_홍수예보_수리모형조위자료
142,https://www.data.go.kr/data/15036624/fileData.do,경기도 김포시_아파트
143,https://www.data.go.kr/data/15100377/fileData.do,부산광역시 강서구_코로나19 월별 확진자 현황
144,https://www.data.go.kr/data/15062065/fileData.do,부산광역시_수어통역센터
145,https://www.data.go.kr/data/15055968/fileData.do,대구광역시_공공체육시설 현황
146,https://www.data.go.kr/data/15007780/fileData.do,부산광역시_동래구_사회적기업
147,https://www.data.go.kr/data/15048983/fileData.do,창업진흥원_메이커스페이스 주관기관 정보
148,https://www.data.go.kr/data/15068750/fileData.do,고용노동부_근로자파견사업체 현황
149,https://www.data.go.kr/data/15037535/fileData.do,창업진흥원_재도전성공패키지 지원사업 주관기관 현황
150,https://www.data.go.kr/data/15086313/fileData.do,환경부 한강홍수통제소_홍수예보_표준유역 AWS 강수량
151,https://www.data.go.kr/data/15086318/fileData.do,환경부 한강홍수통제소_홍수예보_수리모형조위자료
152,https://www.data.go.kr/data/15036624/fileData.do,경기도 김포시_아파트
153,https://www.data.go.kr/data/15100377/fileData.do,부산광역시 강서구_코로나19 월별 확진자 현황
154,https://www.data.go.kr/data/15062065/fileData.do,부산광역시_수어통역센터
155,https://www.data.go.kr/data/15055968/fileData.do,대구광역시_공공체육시설 현황
156,https://www.data.go.kr/data/15007780/fileData.do,부산광역시_동래구_사회적기업
157,https://www.data.go.kr/data/15048983/fileData.do,창업진흥원_메이커스페이스 주관기관 정보
158,https://www.data.go.kr/data/15068750/fileData.do,고용노동부_근로자파견사업체 현황
159,https://www.data.go.kr/data/15037535/fileData.do,창업진흥원_재도전성공패키지 지원사업 주관기관 현황
160,https://www.data.go.kr/data/15086313/fileData.do,환경부 한강홍수통제소_홍수예보_표준유역 AWS 강수량
161,https://www.data.go.kr/data/15086318/fileData.do,환경부 한강홍수통제소_홍수예보_수리모형조위자료
162,https://www.data.go.kr/data/15036624/fileData.do,경기도 김포시_아파트
163,https://www.data.go.kr/data/15100377/fileData.do,부산광역시 강서구_코로나19 월별 확진자 현황
164,https://www.data.go.kr/data/15062065/fileData.do,부산광역시_수어통역센터
165,https://www.data.go.kr/data/15055968/fileData.do,대구광역시_공공체육시설 현황
